rssi0,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,rssi9,rssi10,rssi11,x,y,label
-71,-77,-85,-93,-81,-87,-87,-83,-99,-93,-96,-96,0,0,K-01
-71,-88,-82,-87,-88,-87,-89,-80,-96,-83,-89,-98,0,0,K-01
-79,-80,-71,-87,-86,-89,-89,-91,-86,-88,-95,-100,0,0,K-01
-75,-85,-79,-91,-84,-87,-95,-85,-94,-85,-97,-97,0,0,K-01
-71,-86,-85,-83,-83,-86,-91,-81,-99,-88,-95,-93,0,0,K-01
-76,-84,-83,-87,-86,-86,-98,-82,-92,-86,-96,-98,0,0,K-01
-82,-83,-82,-88,-86,-82,-99,-83,-99,-85,-92,-96,0,0,K-01
-84,-83,-83,-88,-83,-82,-95,-85,-97,-86,-96,-98,0,0,K-01
-85,-85,-76,-82,-89,-84,-88,-80,-96,-88,-100,-97,0,0,K-01
-79,-80,-71,-87,-86,-89,-89,-91,-86,-88,-95,-100,0,0,K-01
-71,-75,-96,-90,-83,-86,-98,-86,-93,-87,-93,-100,0,0,K-01
-93,-76,-81,-90,-82,-83,-89,-82,-95,-91,-96,-92,0,0,K-01
-88,-79,-73,-86,-81,-81,-86,-81,-90,-82,-96,-98,0,0,K-01
-94,-92,-89,-85,-83,-82,-85,-96,-94,-95,-90,-95,0,0,K-01
-73,-87,-85,-84,-81,-86,-85,-82,-93,-100,-96,-94,0,0,K-01
-70,-77,-84,-88,-82,-82,-94,-82,-97,-91,-99,-98,0,0,K-01
-91,-83,-86,-86,-81,-83,-89,-93,-85,-86,-98,-99,0,0,K-01
-71,-75,-84,-85,-83,-86,-90,-81,-94,-87,-92,-97,0,0,K-01
-97,-86,-88,-85,-79,-97,-86,-82,-93,-93,-97,-93,0,0,K-01
-93,-78,-82,-88,-82,-84,-89,-80,-93,-90,-95,-95,0,0,K-01
-75,-86,-81,-91,-87,-87,-99,-84,-94,-86,-94,-97,0,0,K-01
-71,-77,-96,-90,-83,-86,-98,-86,-92,-87,-93,-100,0,0,K-01
-75,-85,-79,-91,-86,-88,-100,-87,-95,-87,-98,-100,0,0,K-01
-74,-88,-85,-92,-90,-89,-92,-79,-94,-84,-92,-100,0,0,K-01
-76,-88,-83,-90,-85,-89,-90,-80,-94,-84,-92,-97,0,0,K-01
-75,-77,-90,-92,-91,-81,-89,-84,-99,-93,-97,-97,0,0,K-01
-85,-85,-75,-89,-88,-83,-86,-83,-95,-87,-96,-97,0,0,K-01
-76,-76,-81,-97,-83,-88,-89,-87,-90,-89,-93,-98,0,0,K-01
-81,-84,-78,-82,-92,-84,-88,-88,-91,-86,-91,-95,0,0,K-01
-85,-84,-76,-91,-85,-92,-88,-77,-91,-88,-95,-100,0,0,K-01
-75,-84,-80,-91,-86,-95,-99,-85,-97,-85,-98,-98,0,0,K-01
-77,-77,-84,-94,-82,-82,-91,-84,-97,-89,-98,-99,0,0,K-01
-73,-88,-83,-85,-90,-89,-90,-79,-91,-83,-91,-98,0,0,K-01
