rssi0,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,rssi9,rssi10,rssi11,x,y,label
-70,-82,-76,-88,-89,-85,-83,-77,-86,-85,-98,-96,1,0,K-02
-64,-80,-71,-83,-78,-82,-86,-79,-86,-96,-94,-97,1,2,K-08
-67,-83,-84,-78,-80,-80,-81,-82,-96,-86,-89,-99,2,1,K-06
-79,-81,-81,-85,-64,-72,-72,-86,-100,-84,-81,-93,2,7,L-08
-83,-87,-81,-79,-71,-79,-87,-84,-88,-88,-83,-103,3,7,L-05
-72,-81,-78,-73,-86,-79,-93,-81,-89,-81,-90,-98,2,0,K-03
-91,-76,-72,-72,-84,-88,-81,-83,-82,-86,-87,-99,1,7,L-07
-90,-76,-83,-96,-89,-81,-70,-95,-67,-49,-71,-76,8,4,H-09
-67,-83,-82,-78,-81,-82,-86,-83,-87,-104,-96,-102,1,2,K-08
-65,-76,-78,-84,-89,-86,-85,-75,-84,-86,-95,-93,1,1,K-05
-80,-73,-94,-82,-71,-56,-81,-78,-91,-95,-93,-78,3,4,H-04
-66,-82,-77,-84,-85,-89,-96,-75,-85,-85,-94,-99,1,1,K-05
-83,-80,-66,-74,-78,-69,-79,-80,-99,-75,-85,-92,0,4,H-01
-87,-75,-71,-89,-87,-77,-73,-83,-69,-75,-72,-86,7,4,H-08
-91,-83,-86,-98,-88,-87,-81,-90,-69,-68,-72,-75,11,4,H-12
-69,-81,-77,-73,-84,-77,-92,-77,-96,-85,-98,-92,2,0,K-03
-76,-77,-90,-98,-92,-83,-101,-83,-97,-93,-97,-99,0,0,K-01
-86,-74,-71,-71,-76,-89,-81,-87,-83,-89,-86,-102,1,7,L-07
-87,-80,-81,-87,-65,-71,-90,-89,-81,-94,-81,-97,3,7,L-05
-89,-86,-85,-92,-87,-95,-84,-87,-66,-66,-74,-74,10,4,H-11
-84,-77,-74,-74,-79,-75,-79,-81,-85,-75,-90,-89,0,4,H-01
-80,-77,-79,-73,-72,-80,-77,-92,-88,-85,-80,-102,2,7,L-08
-84,-66,-70,-76,-71,-70,-77,-89,-83,-84,-90,-100,2,6,L-06
-72,-74,-87,-87,-87,-76,-85,-78,-93,-84,-98,-98,3,1,K-07
-83,-69,-77,-94,-88,-78,-94,-83,-96,-91,-91,-98,2,0,K-03
-91,-81,-84,-98,-90,-98,-83,-92,-69,-68,-71,-74,11,4,H-12
-74,-77,-79,-80,-87,-78,-91,-81,-86,-90,-91,-97,2,0,K-03
-82,-81,-72,-68,-80,-75,-91,-91,-87,-80,-83,-85,1,4,H-02
-69,-72,-76,-91,-89,-86,-85,-70,-99,-88,-94,-95,3,1,K-07
-86,-76,-85,-98,-92,-72,-62,-80,-79,-75,-73,-84,6,4,H-07
-99,-70,-82,-84,-79,-83,-61,-79,-72,-74,-82,-84,4,5,L-02
-81,-76,-75,-73,-64,-85,-75,-84,-88,-83,-80,-92,2,7,L-08
-68,-73,-75,-87,-88,-81,-84,-70,-92,-87,-90,-101,3,1,K-07
-69,-88,-76,-77,-81,-62,-83,-86,-94,-91,-90,-97,2,3,K-13
-73,-79,-81,-80,-78,-82,-95,-78,-83,-85,-94,-97,1,2,K-08
-77,-73,-71,-93,-86,-96,-87,-79,-88,-90,-97,-96,2,2,K-09
-66,-72,-76,-77,-81,-80,-86,-81,-93,-85,-91,-98,2,1,K-06
-73,-74,-77,-91,-87,-77,-86,-77,-81,-77,-91,-94,3,2,K-10
-89,-82,-87,-98,-93,-89,-73,-75,-61,-69,-74,-66,10,4,H-11
-83,-72,-90,-86,-69,-68,-72,-78,-84,-81,-90,-86,3,5,L-01
-94,-70,-74,-80,-77,-55,-82,-80,-80,-81,-91,-100,3,4,H-04
-89,-81,-57,-76,-83,-77,-87,-90,-92,-85,-87,-97,0,3,K-11
-81,-76,-68,-79,-77,-67,-85,-83,-92,-85,-86,-92,2,4,H-03
-69,-82,-80,-74,-86,-76,-94,-76,-98,-94,-91,-93,2,0,K-03
-91,-81,-84,-98,-89,-86,-83,-89,-69,-68,-71,-74,11,4,H-12
-70,-82,-86,-75,-80,-76,-82,-82,-99,-82,-91,-97,2,1,K-06
-83,-76,-71,-83,-67,-70,-71,-80,-81,-83,-92,-97,3,6,L-03
-87,-69,-70,-82,-78,-67,-74,-83,-91,-83,-86,-88,2,4,H-03
-81,-77,-66,-77,-76,-76,-74,-87,-96,-85,-88,-88,2,4,H-03
-98,-67,-80,-79,-81,-61,-70,-91,-87,-72,-78,-85,4,4,H-05
-80,-70,-82,-88,-91,-72,-60,-83,-80,-76,-78,-88,4,5,L-02
-86,-75,-69,-88,-80,-69,-76,-80,-78,-84,-91,-91,4,5,L-02
-77,-68,-70,-82,-63,-70,-77,-86,-79,-92,-87,-97,3,6,L-03
-76,-77,-89,-91,-97,-82,-86,-81,-95,-86,-93,-101,0,0,K-01
-84,-69,-80,-84,-76,-68,-65,-83,-72,-77,-83,-82,4,4,H-05
-92,-72,-69,-91,-93,-76,-62,-81,-73,-70,-87,-103,5,4,H-06
-91,-82,-86,-100,-93,-87,-92,-81,-64,-64,-80,-75,11,4,H-12
-80,-77,-72,-73,-83,-71,-89,-87,-86,-81,-87,-99,1,4,H-02
-67,-80,-76,-70,-77,-62,-88,-83,-97,-95,-88,-101,2,3,K-13
-71,-73,-79,-90,-95,-73,-73,-85,-84,-89,-86,-97,1,8,L-09
-74,-77,-79,-80,-85,-78,-91,-82,-86,-90,-91,-97,2,0,K-03
-71,-73,-80,-74,-91,-87,-74,-87,-83,-91,-87,-94,1,8,L-09
-86,-72,-87,-91,-90,-89,-81,-75,-91,-86,-92,-92,3,2,K-10
-76,-70,-70,-77,-71,-71,-77,-90,-84,-85,-88,-100,2,6,L-06
-81,-70,-68,-79,-81,-77,-87,-82,-92,-85,-86,-97,2,4,H-03
-76,-76,-85,-95,-94,-80,-97,-83,-99,-90,-97,-99,0,0,K-01
-87,-79,-87,-98,-89,-96,-83,-89,-72,-67,-67,-69,11,4,H-12
-80,-78,-76,-68,-60,-77,-76,-85,-96,-83,-86,-97,2,7,L-08
-85,-80,-71,-91,-88,-77,-71,-79,-68,-58,-72,-86,7,4,H-08
-82,-85,-81,-71,-79,-69,-80,-83,-93,-85,-94,-98,0,4,H-01
-65,-77,-79,-83,-91,-85,-86,-76,-84,-93,-93,-94,1,1,K-05
-76,-69,-72,-77,-84,-77,-80,-89,-84,-84,-89,-100,2,6,L-06
-73,-75,-75,-97,-85,-84,-82,-75,-89,-96,-94,-97,1,0,K-02
-97,-78,-74,-73,-75,-68,-80,-81,-80,-76,-88,-89,0,4,H-01
-92,-67,-75,-95,-73,-54,-80,-79,-82,-95,-80,-83,3,4,H-04
-86,-68,-73,-97,-83,-56,-73,-92,-76,-77,-88,-89,3,4,H-04
-80,-80,-81,-79,-63,-71,-91,-92,-81,-93,-79,-99,3,7,L-05
-69,-74,-76,-86,-98,-86,-81,-79,-97,-98,-93,-99,1,0,K-02
-71,-73,-76,-86,-86,-86,-82,-79,-98,-97,-94,-98,1,0,K-02
-78,-66,-76,-78,-92,-79,-93,-71,-90,-90,-97,-99,3,0,K-04
-89,-86,-87,-103,-93,-93,-86,-89,-65,-66,-73,-73,10,4,H-11
-82,-73,-81,-85,-86,-82,-75,-82,-81,-87,-87,-94,4,6,L-04
-72,-75,-70,-79,-83,-74,-83,-73,-77,-86,-96,-95,2,2,K-09
-90,-73,-82,-94,-84,-81,-77,-87,-82,-84,-85,-91,4,6,L-04
-91,-75,-75,-84,-88,-94,-84,-77,-80,-75,-95,-93,3,2,K-10
-91,-71,-91,-85,-86,-83,-74,-89,-81,-88,-88,-95,4,6,L-04
-79,-67,-79,-88,-81,-61,-85,-90,-87,-72,-79,-85,4,4,H-05
-72,-94,-75,-84,-86,-84,-83,-77,-89,-94,-97,-94,1,0,K-02
-89,-79,-71,-73,-91,-74,-84,-80,-93,-93,-92,-101,0,4,H-01
-87,-77,-66,-79,-77,-67,-74,-83,-92,-83,-85,-87,2,4,H-03
-71,-77,-76,-80,-87,-77,-97,-83,-86,-88,-92,-98,2,0,K-03
-93,-84,-84,-98,-93,-87,-91,-89,-65,-65,-79,-74,11,4,H-12
-66,-72,-76,-76,-87,-76,-89,-70,-88,-89,-91,-96,3,0,K-04
-92,-82,-86,-95,-89,-91,-81,-90,-78,-68,-67,-75,11,4,H-12
-90,-83,-83,-91,-88,-81,-70,-95,-67,-49,-71,-76,8,4,H-09
-98,-76,-76,-101,-93,-86,-76,-87,-65,-50,-63,-69,9,4,H-10
-93,-82,-79,-98,-93,-90,-75,-88,-59,-70,-75,-70,11,4,H-12
-76,-80,-57,-82,-85,-83,-82,-98,-95,-86,-92,-88,0,3,K-11
-67,-78,-72,-72,-83,-62,-86,-86,-97,-92,-88,-98,2,3,K-13
-80,-79,-71,-73,-79,-67,-86,-84,-94,-94,-86,-90,0,4,H-01
-88,-78,-86,-98,-90,-98,-79,-89,-78,-68,-64,-69,11,4,H-12
-68,-82,-76,-85,-88,-91,-88,-73,-82,-92,-93,-98,1,1,K-05
-69,-74,-76,-84,-93,-84,-84,-79,-98,-96,-94,-97,1,0,K-02
-70,-71,-78,-89,-87,-80,-86,-66,-82,-97,-90,-93,3,0,K-04
-82,-74,-83,-74,-76,-71,-68,-89,-80,-85,-88,-93,1,8,L-09
-95,-81,-82,-98,-91,-86,-76,-88,-61,-48,-66,-76,9,4,H-10
-87,-76,-67,-80,-77,-67,-74,-83,-92,-84,-85,-87,2,4,H-03
-96,-81,-76,-105,-91,-87,-76,-86,-61,-48,-67,-77,9,4,H-10
-80,-69,-72,-73,-69,-77,-81,-94,-83,-84,-89,-103,2,6,L-06
-93,-82,-78,-98,-95,-88,-74,-81,-78,-58,-80,-71,11,4,H-12
-87,-75,-85,-90,-91,-72,-62,-78,-81,-74,-73,-82,6,4,H-07
-78,-80,-70,-72,-82,-87,-91,-77,-87,-89,-91,-96,2,2,K-09
-85,-71,-80,-93,-88,-81,-56,-84,-67,-71,-85,-85,6,4,H-07
-87,-69,-74,-89,-89,-77,-58,-82,-70,-70,-78,-82,6,4,H-07
-71,-72,-70,-71,-83,-85,-85,-74,-80,-91,-91,-89,2,2,K-09
-66,-71,-77,-76,-87,-77,-86,-70,-82,-97,-94,-93,3,0,K-04
-73,-76,-75,-82,-94,-97,-82,-77,-81,-76,-96,-91,3,2,K-10
-67,-82,-68,-77,-74,-64,-84,-93,-96,-89,-91,-89,2,3,K-13
-87,-83,-81,-90,-95,-83,-74,-78,-61,-58,-71,-77,8,4,H-09
-88,-86,-93,-92,-95,-81,-83,-84,-60,-67,-73,-68,10,4,H-11
-93,-70,-71,-79,-78,-69,-74,-83,-94,-81,-87,-87,2,4,H-03
-72,-83,-62,-82,-78,-80,-84,-86,-91,-85,-83,-99,1,3,K-12
-68,-71,-86,-79,-82,-81,-80,-76,-95,-90,-90,-101,2,1,K-06
-79,-79,-81,-76,-64,-86,-76,-88,-91,-89,-81,-91,2,7,L-08
-77,-68,-73,-78,-80,-68,-68,-89,-92,-81,-88,-92,2,7,L-08
-72,-73,-93,-88,-98,-84,-93,-72,-90,-83,-94,-95,3,1,K-07
-81,-72,-80,-83,-65,-77,-92,-86,-95,-89,-82,-95,3,7,L-05
-86,-78,-78,-84,-84,-70,-59,-79,-71,-75,-88,-80,5,4,H-06
-85,-79,-78,-92,-97,-70,-59,-79,-71,-69,-83,-82,5,4,H-06
-77,-79,-73,-72,-92,-69,-84,-86,-85,-79,-91,-94,1,4,H-02
-90,-82,-89,-98,-94,-88,-73,-76,-61,-60,-74,-69,10,4,H-11
-70,-70,-75,-87,-97,-85,-83,-75,-95,-96,-95,-99,1,0,K-02
-74,-72,-91,-95,-87,-90,-87,-77,-79,-88,-90,-96,3,2,K-10
-80,-78,-78,-75,-79,-69,-74,-90,-87,-96,-92,-95,1,8,L-09
-76,-81,-71,-74,-76,-69,-81,-88,-88,-81,-84,-86,1,4,H-02
-72,-81,-79,-75,-80,-80,-81,-80,-97,-81,-90,-97,2,1,K-06
-75,-78,-77,-84,-84,-81,-85,-77,-78,-90,-92,-94,2,2,K-09
-93,-70,-78,-90,-98,-96,-83,-74,-97,-96,-94,-100,1,0,K-02
-67,-77,-84,-82,-79,-81,-93,-76,-87,-95,-92,-101,1,2,K-08
-71,-78,-85,-92,-84,-86,-91,-84,-99,-90,-95,-99,0,0,K-01
-92,-82,-85,-99,-96,-79,-66,-74,-59,-51,-69,-70,9,4,H-10
-92,-81,-87,-98,-91,-91,-83,-91,-72,-67,-72,-75,11,4,H-12
-69,-79,-79,-90,-87,-83,-87,-69,-92,-94,-99,-93,3,0,K-04
-73,-82,-88,-90,-93,-76,-86,-78,-94,-82,-97,-98,3,1,K-07
-70,-76,-77,-72,-86,-78,-94,-81,-88,-86,-92,-96,2,0,K-03
-88,-72,-79,-86,-79,-72,-84,-83,-74,-70,-93,-82,4,4,H-05
-67,-77,-77,-83,-79,-76,-86,-76,-87,-98,-93,-96,1,2,K-08
-76,-78,-58,-80,-84,-87,-87,-95,-96,-85,-87,-97,0,3,K-11
-76,-77,-85,-94,-93,-82,-90,-83,-97,-91,-99,-98,0,0,K-01
-89,-82,-85,-95,-90,-88,-82,-91,-77,-62,-64,-69,11,4,H-12
-74,-68,-84,-91,-92,-91,-69,-92,-85,-91,-88,-93,1,8,L-09
-95,-75,-77,-85,-90,-82,-83,-75,-95,-93,-96,-94,1,0,K-02
-90,-74,-80,-94,-77,-82,-78,-89,-82,-75,-87,-93,4,6,L-04
-89,-81,-86,-98,-88,-98,-83,-91,-71,-68,-67,-75,11,4,H-12
-79,-82,-75,-73,-65,-73,-75,-85,-88,-83,-80,-93,2,7,L-08
-93,-77,-70,-90,-87,-76,-59,-84,-94,-70,-89,-89,5,4,H-06
-67,-84,-95,-99,-86,-88,-90,-76,-89,-93,-89,-93,1,1,K-05
-81,-70,-81,-87,-93,-83,-61,-84,-80,-75,-78,-87,4,5,L-02
-77,-70,-69,-76,-87,-70,-76,-91,-84,-81,-97,-101,2,6,L-06
-90,-76,-76,-82,-84,-93,-83,-76,-81,-76,-93,-94,3,2,K-10
-99,-84,-83,-94,-89,-82,-71,-93,-61,-48,-70,-75,8,4,H-09
-76,-77,-89,-98,-90,-82,-97,-81,-95,-86,-97,-101,0,0,K-01
-76,-71,-75,-78,-87,-77,-90,-70,-89,-92,-96,-93,3,0,K-04
-75,-77,-76,-80,-85,-77,-95,-78,-86,-87,-92,-97,2,0,K-03
-91,-83,-89,-98,-93,-82,-73,-75,-58,-57,-74,-66,10,4,H-11
-70,-71,-76,-88,-81,-81,-82,-77,-95,-101,-97,-98,1,0,K-02
-75,-79,-76,-72,-83,-85,-86,-80,-84,-90,-91,-97,2,2,K-09
-78,-77,-72,-77,-75,-71,-81,-90,-95,-80,-87,-101,1,4,H-02
-95,-73,-71,-70,-76,-83,-80,-84,-82,-87,-89,-98,1,7,L-07
-70,-82,-85,-95,-80,-77,-80,-78,-87,-82,-94,-97,2,1,K-06
-76,-69,-70,-82,-67,-70,-68,-84,-78,-84,-92,-95,3,6,L-03
-83,-83,-79,-87,-68,-67,-74,-85,-74,-78,-85,-95,3,5,L-01
-84,-79,-80,-97,-76,-84,-85,-83,-82,-88,-81,-92,4,6,L-04
-97,-82,-68,-77,-76,-63,-83,-91,-97,-88,-95,-90,2,3,K-13
-68,-82,-87,-77,-81,-80,-81,-81,-95,-84,-90,-98,2,1,K-06
-78,-87,-80,-91,-67,-78,-85,-87,-97,-89,-93,-98,2,8,L-10
-80,-80,-79,-85,-63,-70,-93,-85,-97,-93,-81,-97,3,7,L-05
-70,-71,-91,-81,-93,-71,-69,-84,-81,-87,-92,-93,1,8,L-09
-70,-80,-77,-70,-83,-62,-87,-85,-96,-93,-88,-99,2,3,K-13
-88,-65,-70,-81,-79,-69,-75,-77,-79,-87,-94,-91,4,5,L-02
-89,-75,-69,-90,-86,-80,-70,-81,-64,-65,-71,-86,7,4,H-08
-91,-74,-80,-96,-76,-78,-77,-86,-82,-87,-81,-92,4,6,L-04
-94,-81,-69,-72,-79,-63,-85,-83,-95,-98,-91,-90,2,3,K-13
-91,-77,-83,-94,-98,-81,-71,-93,-66,-49,-70,-75,8,4,H-09
-83,-75,-80,-84,-64,-80,-79,-98,-87,-89,-96,-101,2,8,L-10
-90,-81,-80,-99,-94,-81,-68,-74,-59,-50,-69,-69,9,4,H-10
-96,-76,-85,-83,-90,-81,-84,-74,-104,-94,-99,-96,1,0,K-02
-78,-75,-81,-88,-81,-61,-70,-83,-88,-71,-85,-86,4,4,H-05
-87,-75,-85,-90,-84,-72,-62,-78,-81,-74,-81,-82,6,4,H-07
-80,-73,-84,-84,-65,-70,-88,-88,-93,-85,-79,-92,2,7,L-08
-71,-70,-78,-87,-86,-80,-91,-78,-89,-80,-92,-94,2,0,K-03
-90,-73,-82,-94,-84,-81,-77,-87,-82,-84,-85,-91,4,6,L-04
-95,-81,-74,-83,-75,-73,-74,-92,-86,-83,-91,-96,4,6,L-04
-95,-76,-72,-71,-83,-90,-81,-84,-83,-87,-88,-99,1,7,L-07
-66,-77,-78,-84,-89,-86,-88,-78,-85,-86,-96,-95,1,1,K-05
-70,-72,-76,-91,-89,-86,-85,-74,-99,-88,-94,-96,3,1,K-07
-78,-83,-79,-84,-68,-73,-72,-86,-96,-86,-77,-91,2,7,L-08
-96,-70,-74,-97,-71,-58,-79,-80,-98,-72,-94,-77,3,4,H-04
-91,-74,-74,-71,-76,-92,-83,-89,-82,-87,-87,-99,1,7,L-07
-73,-76,-99,-93,-86,-82,-93,-81,-97,-93,-95,-97,0,0,K-01
-76,-77,-71,-73,-74,-68,-81,-87,-96,-80,-87,-86,1,4,H-02
-80,-70,-72,-77,-69,-77,-81,-89,-84,-80,-89,-101,2,6,L-06
-67,-77,-67,-87,-76,-64,-87,-83,-100,-93,-89,-94,2,3,K-13
-80,-70,-83,-87,-92,-82,-60,-84,-77,-75,-78,-85,4,5,L-02
-70,-78,-78,-74,-90,-72,-73,-85,-83,-88,-87,-97,1,8,L-09
-67,-84,-85,-82,-78,-83,-93,-81,-86,-96,-90,-98,1,2,K-08
-70,-78,-84,-90,-80,-87,-93,-84,-97,-89,-96,-102,0,0,K-01
-72,-82,-79,-75,-80,-80,-81,-80,-96,-81,-90,-97,2,1,K-06
-81,-82,-76,-86,-86,-80,-94,-78,-78,-84,-91,-95,2,2,K-09
-93,-84,-84,-98,-93,-87,-91,-89,-65,-65,-79,-64,11,4,H-12
-97,-76,-89,-98,-89,-87,-82,-79,-80,-49,-64,-73,9,4,H-10
-86,-80,-78,-85,-98,-71,-56,-74,-71,-69,-83,-81,5,4,H-06
-77,-77,-85,-82,-65,-70,-69,-87,-78,-93,-89,-95,3,6,L-03
-85,-81,-78,-79,-65,-71,-69,-94,-82,-83,-86,-93,3,6,L-03
-82,-74,-76,-76,-68,-85,-75,-86,-96,-86,-77,-91,2,7,L-08
-70,-72,-79,-75,-94,-73,-74,-85,-83,-89,-96,-97,1,8,L-09
-80,-92,-97,-84,-70,-77,-79,-87,-90,-92,-93,-99,2,8,L-10
-79,-69,-70,-78,-63,-66,-71,-86,-78,-93,-88,-97,3,6,L-03
-72,-80,-79,-75,-87,-77,-93,-74,-81,-81,-88,-97,2,1,K-06
-76,-82,-76,-78,-87,-77,-88,-69,-89,-94,-99,-94,3,0,K-04
-74,-74,-76,-91,-94,-78,-83,-76,-81,-75,-93,-92,3,2,K-10
-94,-81,-71,-89,-89,-91,-61,-80,-96,-58,-72,-86,7,4,H-08
-75,-85,-78,-93,-85,-88,-96,-73,-82,-90,-95,-103,1,1,K-05
-86,-73,-83,-93,-92,-78,-81,-78,-89,-87,-93,-91,3,2,K-10
-83,-66,-79,-98,-70,-54,-76,-86,-76,-75,-98,-83,3,4,H-04
-74,-71,-71,-80,-80,-70,-76,-87,-85,-81,-88,-85,2,4,H-03
-74,-72,-76,-96,-87,-90,-82,-76,-95,-80,-91,-94,3,2,K-10
-91,-72,-80,-84,-89,-83,-74,-83,-82,-75,-87,-93,4,6,L-04
-91,-73,-75,-70,-76,-86,-85,-83,-83,-86,-87,-99,1,7,L-07
-67,-83,-78,-85,-86,-82,-84,-76,-97,-98,-96,-97,1,0,K-02
-77,-68,-76,-78,-81,-67,-76,-84,-92,-83,-87,-92,2,7,L-08
-79,-79,-73,-90,-79,-73,-81,-90,-87,-80,-88,-94,1,4,H-02
-80,-81,-77,-74,-67,-87,-76,-89,-97,-82,-78,-90,2,7,L-08
-91,-71,-80,-93,-77,-82,-77,-84,-82,-87,-88,-101,4,6,L-04
-77,-80,-58,-78,-86,-87,-81,-93,-94,-86,-91,-99,0,3,K-11
-71,-82,-82,-88,-91,-83,-91,-72,-95,-82,-96,-96,3,1,K-07
-88,-72,-86,-85,-78,-71,-68,-83,-74,-70,-89,-94,4,4,H-05
-72,-70,-77,-87,-85,-78,-92,-78,-86,-80,-92,-92,2,0,K-03
-89,-78,-87,-98,-88,-98,-80,-91,-77,-68,-67,-69,11,4,H-12
-68,-83,-75,-85,-81,-91,-84,-79,-97,-98,-94,-97,1,0,K-02
-78,-76,-87,-74,-64,-72,-75,-85,-89,-82,-81,-99,2,7,L-08
-68,-82,-87,-89,-86,-77,-84,-78,-81,-81,-91,-97,2,1,K-06
-83,-80,-81,-72,-77,-68,-79,-83,-88,-84,-87,-95,0,4,H-01
-67,-82,-81,-80,-77,-83,-92,-84,-89,-83,-96,-97,1,2,K-08
-88,-84,-75,-89,-67,-69,-71,-95,-88,-91,-90,-101,3,6,L-03
-92,-77,-73,-98,-75,-73,-87,-89,-87,-84,-92,-94,4,6,L-04
-77,-81,-58,-80,-80,-89,-89,-91,-93,-86,-88,-95,0,3,K-11
-88,-84,-75,-92,-67,-74,-69,-93,-88,-84,-93,-92,3,6,L-03
-91,-73,-80,-94,-80,-79,-85,-81,-82,-76,-87,-92,4,6,L-04
-85,-70,-79,-84,-82,-69,-64,-83,-81,-75,-83,-81,4,4,H-05
-69,-84,-78,-73,-89,-77,-92,-77,-97,-93,-91,-93,2,0,K-03
-86,-80,-84,-84,-84,-95,-86,-78,-90,-91,-94,-92,3,2,K-10
-92,-82,-78,-98,-94,-90,-75,-90,-59,-70,-72,-70,11,4,H-12
-86,-75,-72,-85,-86,-72,-60,-77,-85,-72,-87,-85,5,4,H-06
-94,-82,-86,-95,-90,-94,-83,-91,-78,-62,-67,-69,11,4,H-12
-93,-82,-88,-98,-93,-89,-74,-80,-59,-58,-75,-75,11,4,H-12
-84,-76,-70,-90,-98,-83,-71,-82,-65,-61,-71,-93,7,4,H-08
-79,-70,-73,-77,-69,-77,-81,-94,-84,-84,-89,-96,2,6,L-06
-79,-80,-71,-74,-92,-67,-79,-84,-98,-104,-84,-91,0,4,H-01
-72,-77,-77,-73,-85,-78,-94,-86,-85,-87,-94,-93,2,0,K-03
-81,-71,-81,-90,-91,-73,-61,-84,-79,-75,-78,-88,4,5,L-02
-70,-73,-80,-88,-93,-73,-73,-89,-91,-91,-86,-97,1,8,L-09
-91,-77,-83,-90,-100,-81,-71,-94,-60,-50,-71,-75,8,4,H-09
-94,-80,-91,-98,-88,-84,-83,-88,-61,-49,-60,-77,9,4,H-10
-83,-72,-89,-85,-66,-70,-83,-84,-81,-89,-82,-98,3,7,L-05
-74,-74,-76,-88,-84,-89,-85,-77,-88,-89,-96,-96,3,1,K-07
-92,-85,-79,-93,-87,-89,-75,-84,-61,-50,-67,-82,8,4,H-09
-77,-87,-84,-96,-70,-74,-85,-88,-94,-79,-92,-99,2,8,L-10
-96,-77,-86,-92,-68,-68,-87,-85,-87,-73,-84,-96,3,5,L-01
-74,-75,-89,-94,-86,-81,-99,-82,-99,-92,-96,-99,0,0,K-01
-90,-72,-83,-85,-86,-84,-74,-84,-81,-76,-89,-101,4,6,L-04
-94,-86,-84,-99,-97,-82,-73,-76,-62,-61,-80,-78,10,4,H-11
-68,-71,-76,-87,-88,-86,-85,-70,-96,-87,-90,-101,3,1,K-07
-76,-82,-76,-78,-87,-76,-89,-69,-89,-96,-99,-96,3,0,K-04
-93,-82,-85,-98,-97,-86,-72,-75,-61,-60,-80,-78,10,4,H-11
-74,-74,-87,-85,-95,-90,-85,-74,-91,-89,-97,-97,3,1,K-07
-88,-85,-94,-103,-90,-81,-74,-84,-60,-66,-66,-65,10,4,H-11
-76,-76,-87,-97,-93,-79,-96,-83,-97,-88,-95,-96,0,0,K-01
-81,-74,-76,-76,-67,-85,-76,-87,-99,-84,-78,-92,2,7,L-08
-66,-72,-77,-81,-85,-80,-87,-75,-93,-86,-91,-100,2,1,K-06
-92,-84,-81,-98,-94,-87,-90,-82,-64,-64,-79,-65,11,4,H-12
-88,-85,-91,-92,-95,-83,-85,-89,-60,-66,-67,-67,10,4,H-11
-80,-82,-81,-87,-90,-82,-61,-83,-78,-74,-78,-89,4,5,L-02
-69,-70,-77,-87,-80,-80,-88,-74,-98,-94,-92,-98,1,0,K-02
-93,-71,-74,-97,-70,-57,-79,-79,-78,-72,-93,-83,3,4,H-04
-67,-87,-90,-78,-84,-62,-85,-86,-96,-90,-90,-98,2,3,K-13
-68,-87,-61,-80,-84,-81,-84,-83,-92,-86,-79,-91,1,3,K-12
-76,-77,-73,-81,-70,-69,-70,-83,-78,-82,-93,-96,3,5,L-01
-70,-73,-87,-77,-90,-79,-86,-69,-91,-91,-99,-98,3,0,K-04
-70,-71,-76,-85,-97,-88,-84,-74,-89,-89,-90,-97,3,1,K-07
-77,-77,-89,-101,-90,-81,-90,-84,-99,-90,-96,-99,0,0,K-01
-77,-83,-91,-90,-67,-76,-81,-87,-92,-79,-91,-101,2,8,L-10
-90,-75,-72,-87,-74,-69,-76,-80,-82,-86,-88,-90,4,5,L-02
-91,-82,-86,-98,-89,-87,-81,-92,-77,-61,-71,-68,11,4,H-12
-93,-85,-84,-99,-98,-86,-86,-75,-62,-70,-76,-76,10,4,H-11
-91,-72,-81,-87,-85,-80,-74,-84,-80,-77,-87,-91,4,6,L-04
-67,-82,-82,-78,-82,-85,-86,-84,-83,-83,-100,-99,1,2,K-08
-73,-84,-60,-82,-80,-81,-79,-85,-96,-85,-84,-96,1,3,K-12
-84,-77,-81,-86,-85,-79,-66,-76,-69,-65,-82,-78,7,4,H-08
-86,-80,-83,-89,-91,-90,-67,-80,-61,-56,-69,-83,8,4,H-09
-73,-76,-89,-97,-91,-83,-96,-82,-97,-94,-100,-95,0,0,K-01
-76,-70,-70,-78,-84,-71,-76,-89,-82,-85,-89,-100,2,6,L-06
-81,-74,-80,-81,-78,-61,-78,-90,-85,-71,-87,-88,4,4,H-05
-72,-72,-70,-71,-83,-87,-90,-81,-86,-87,-96,-92,2,2,K-09
-76,-89,-59,-75,-78,-82,-88,-78,-88,-78,-88,-85,0,3,K-11
-81,-79,-79,-87,-81,-84,-84,-83,-82,-87,-80,-93,4,6,L-04
-87,-81,-81,-100,-98,-79,-68,-75,-60,-51,-69,-70,9,4,H-10
-92,-72,-86,-86,-82,-67,-72,-84,-85,-82,-94,-90,3,5,L-01
-72,-72,-70,-71,-82,-85,-91,-73,-85,-83,-99,-95,2,2,K-09
-79,-74,-78,-84,-79,-62,-73,-91,-75,-83,-90,-85,4,4,H-05
-87,-70,-67,-79,-76,-71,-73,-83,-92,-81,-87,-84,2,4,H-03
-72,-73,-91,-81,-91,-81,-90,-77,-90,-82,-95,-96,3,1,K-07
-67,-85,-84,-83,-79,-81,-94,-79,-90,-96,-90,-102,1,2,K-08
-93,-75,-84,-99,-97,-81,-68,-78,-60,-48,-78,-79,9,4,H-10
-89,-86,-85,-92,-87,-95,-84,-87,-60,-67,-74,-74,10,4,H-11
-86,-76,-66,-80,-78,-67,-74,-82,-92,-83,-86,-83,2,4,H-03
