rssi0,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,rssi9,rssi10,rssi11,x,y,label
-83,-84,-87,-85,-84,-82,-89,-95,-92,-85,-92,-100,0,0,K-01
-83,-84,-87,-85,-84,-82,-89,-95,-90,-85,-92,-100,0,0,K-01
-83,-84,-87,-85,-84,-82,-89,-95,-90,-85,-88,-100,0,0,K-01
-83,-84,-87,-80,-84,-82,-89,-95,-90,-85,-88,-100,0,0,K-01
-83,-84,-87,-80,-84,-81,-89,-95,-90,-85,-88,-100,0,0,K-01
-83,-84,-87,-80,-84,-81,-89,-95,-90,-85,-88,-100,0,0,K-01
-83,-84,-87,-80,-84,-81,-89,-84,-90,-85,-88,-100,0,0,K-01
-83,-84,-74,-80,-84,-81,-89,-84,-90,-85,-88,-100,0,0,K-01
-83,-84,-74,-80,-84,-81,-89,-84,-90,-85,-88,-100,0,0,K-01
-83,-77,-74,-80,-84,-81,-89,-84,-90,-85,-88,-100,0,0,K-01
-83,-77,-74,-80,-84,-81,-89,-84,-90,-85,-96,-100,0,0,K-01
-83,-77,-74,-80,-87,-81,-89,-84,-90,-85,-96,-100,0,0,K-01
-83,-77,-74,-80,-87,-81,-89,-84,-89,-85,-96,-100,0,0,K-01
-83,-77,-74,-80,-87,-81,-89,-82,-89,-85,-96,-100,0,0,K-01
-83,-77,-74,-80,-87,-81,-84,-82,-89,-85,-96,-100,0,0,K-01
-83,-77,-74,-80,-87,-81,-84,-82,-89,-82,-96,-100,0,0,K-01
-83,-77,-74,-80,-87,-91,-84,-82,-89,-82,-96,-100,0,0,K-01
-83,-77,-73,-80,-87,-91,-84,-82,-89,-82,-96,-100,0,0,K-01
-83,-77,-73,-86,-87,-91,-84,-82,-89,-82,-96,-100,0,0,K-01
-83,-77,-73,-86,-87,-91,-84,-82,-89,-82,-96,-98,0,0,K-01
-83,-79,-73,-86,-87,-91,-84,-82,-89,-82,-96,-98,0,0,K-01
-83,-79,-73,-86,-87,-91,-84,-82,-89,-82,-96,-98,0,0,K-01
-88,-79,-73,-86,-87,-91,-84,-82,-89,-82,-96,-98,0,0,K-01
-88,-79,-73,-86,-87,-91,-86,-82,-89,-82,-96,-98,0,0,K-01
-88,-79,-73,-86,-87,-91,-86,-82,-89,-82,-96,-98,0,0,K-01
-88,-79,-73,-86,-87,-91,-86,-82,-89,-82,-96,-98,0,0,K-01
-88,-79,-73,-86,-87,-91,-86,-82,-89,-82,-96,-98,0,0,K-01
-88,-79,-73,-86,-87,-83,-86,-82,-89,-82,-96,-98,0,0,K-01
-88,-79,-73,-86,-87,-83,-86,-82,-89,-82,-96,-98,0,0,K-01
-88,-79,-73,-86,-87,-83,-86,-82,-89,-82,-96,-98,0,0,K-01
-88,-79,-73,-86,-87,-83,-86,-82,-89,-82,-96,-98,0,0,K-01
-88,-79,-73,-86,-81,-83,-86,-82,-89,-82,-96,-98,0,0,K-01
-88,-79,-73,-86,-81,-83,-86,-82,-90,-82,-96,-98,0,0,K-01
-88,-79,-73,-86,-81,-83,-86,-82,-90,-82,-96,-98,0,0,K-01
-88,-79,-73,-86,-81,-81,-86,-82,-90,-82,-96,-98,0,0,K-01
-88,-79,-73,-86,-81,-81,-86,-81,-90,-82,-96,-98,0,0,K-01
-88,-79,-73,-86,-81,-81,-87,-81,-90,-82,-96,-98,0,0,K-01
-88,-79,-73,-87,-81,-81,-87,-81,-90,-82,-96,-98,0,0,K-01
-88,-79,-73,-87,-81,-81,-87,-81,-90,-88,-96,-98,0,0,K-01
-88,-79,-91,-87,-81,-81,-87,-81,-90,-88,-96,-98,0,0,K-01
-88,-79,-91,-87,-81,-81,-87,-81,-90,-88,-96,-98,0,0,K-01
-83,-79,-91,-87,-81,-81,-87,-81,-90,-88,-96,-98,0,0,K-01
-83,-85,-91,-87,-81,-81,-87,-81,-90,-88,-96,-98,0,0,K-01
-83,-85,-91,-87,-82,-81,-87,-81,-90,-88,-96,-98,0,0,K-01
-83,-85,-91,-87,-82,-81,-87,-81,-89,-88,-96,-98,0,0,K-01
-83,-85,-91,-87,-82,-81,-87,-81,-89,-88,-90,-98,0,0,K-01
-83,-85,-91,-81,-82,-81,-87,-81,-89,-88,-90,-98,0,0,K-01
-83,-85,-91,-81,-82,-80,-87,-81,-89,-88,-90,-98,0,0,K-01
-83,-85,-91,-81,-82,-80,-87,-79,-89,-88,-90,-98,0,0,K-01
-83,-85,-91,-81,-82,-80,-87,-79,-89,-85,-90,-98,0,0,K-01
-80,-85,-91,-81,-82,-80,-87,-79,-89,-85,-90,-98,0,0,K-01
-80,-85,-74,-81,-82,-80,-87,-79,-89,-85,-90,-98,0,0,K-01
-80,-76,-74,-81,-82,-80,-87,-79,-89,-85,-90,-98,0,0,K-01
-80,-76,-74,-81,-82,-80,-87,-79,-89,-85,-90,-97,0,0,K-01
-80,-76,-74,-81,-82,-80,-87,-79,-89,-85,-90,-97,0,0,K-01
-80,-76,-74,-81,-82,-80,-87,-79,-89,-85,-96,-97,0,0,K-01
-80,-76,-74,-81,-88,-80,-87,-79,-89,-85,-96,-97,0,0,K-01
-80,-76,-74,-81,-88,-80,-87,-82,-89,-85,-96,-97,0,0,K-01
-80,-76,-74,-81,-88,-80,-85,-82,-89,-85,-96,-97,0,0,K-01
-80,-76,-74,-81,-88,-80,-85,-82,-89,-81,-96,-97,0,0,K-01
-80,-76,-74,-81,-88,-83,-85,-82,-89,-81,-96,-97,0,0,K-01
-80,-76,-74,-87,-88,-83,-85,-82,-89,-81,-96,-97,0,0,K-01
-80,-76,-73,-87,-88,-83,-85,-82,-89,-81,-96,-97,0,0,K-01
-76,-76,-73,-87,-88,-83,-85,-82,-89,-81,-96,-97,0,0,K-01
-76,-76,-73,-87,-88,-83,-85,-82,-89,-81,-96,-100,0,0,K-01
-76,-79,-73,-87,-88,-83,-85,-82,-89,-81,-96,-100,0,0,K-01
-76,-79,-73,-87,-88,-83,-85,-82,-89,-81,-96,-100,0,0,K-01
-76,-79,-73,-87,-88,-83,-84,-82,-89,-81,-96,-100,0,0,K-01
-76,-79,-73,-87,-88,-83,-84,-82,-89,-81,-93,-100,0,0,K-01
-76,-79,-73,-87,-88,-83,-84,-82,-91,-81,-93,-100,0,0,K-01
-76,-79,-73,-87,-88,-83,-84,-82,-91,-81,-93,-100,0,0,K-01
-76,-79,-73,-87,-88,-83,-84,-82,-91,-81,-93,-100,0,0,K-01
-76,-79,-73,-87,-88,-82,-84,-82,-91,-81,-93,-100,0,0,K-01
-76,-79,-73,-87,-88,-82,-84,-82,-91,-81,-93,-100,0,0,K-01
-76,-79,-73,-87,-88,-82,-84,-79,-91,-81,-93,-100,0,0,K-01
-90,-79,-73,-87,-88,-82,-84,-79,-91,-81,-93,-100,0,0,K-01
-90,-79,-73,-87,-88,-82,-84,-79,-91,-81,-93,-99,0,0,K-01
-90,-79,-73,-87,-81,-82,-84,-79,-91,-81,-93,-99,0,0,K-01
-90,-85,-73,-87,-81,-82,-84,-79,-91,-81,-93,-99,0,0,K-01
-90,-85,-73,-87,-81,-82,-89,-79,-91,-81,-93,-99,0,0,K-01
-90,-85,-73,-87,-81,-82,-89,-79,-91,-81,-93,-99,0,0,K-01
-90,-85,-73,-87,-81,-82,-89,-79,-91,-81,-94,-99,0,0,K-01
-90,-85,-73,-87,-81,-82,-89,-78,-91,-81,-94,-99,0,0,K-01
-90,-85,-73,-81,-81,-82,-89,-78,-91,-81,-94,-99,0,0,K-01
-90,-85,-73,-81,-81,-82,-89,-78,-91,-81,-94,-99,0,0,K-01
-90,-85,-73,-81,-81,-82,-89,-78,-91,-86,-94,-99,0,0,K-01
-81,-85,-73,-81,-81,-82,-89,-78,-91,-86,-94,-99,0,0,K-01
-81,-85,-87,-81,-81,-82,-89,-78,-91,-86,-94,-99,0,0,K-01
-81,-85,-87,-81,-81,-82,-89,-78,-91,-86,-94,-99,0,0,K-01
-81,-76,-87,-81,-81,-82,-89,-78,-91,-86,-94,-99,0,0,K-01
-81,-76,-87,-81,-81,-82,-89,-78,-90,-86,-94,-99,0,0,K-01
-81,-76,-87,-81,-81,-82,-89,-78,-90,-86,-97,-99,0,0,K-01
-81,-76,-87,-81,-81,-82,-89,-83,-90,-86,-97,-99,0,0,K-01
-81,-76,-87,-81,-81,-86,-89,-83,-90,-86,-97,-99,0,0,K-01
-81,-76,-87,-81,-81,-86,-89,-83,-90,-85,-97,-99,0,0,K-01
-81,-76,-74,-81,-81,-86,-89,-83,-90,-85,-97,-99,0,0,K-01
-76,-76,-74,-81,-81,-86,-89,-83,-90,-85,-97,-99,0,0,K-01
-76,-77,-74,-81,-81,-86,-89,-83,-90,-85,-97,-99,0,0,K-01
-76,-77,-74,-81,-87,-86,-89,-83,-90,-85,-97,-99,0,0,K-01
-76,-77,-74,-81,-87,-86,-85,-83,-90,-85,-97,-99,0,0,K-01
-76,-77,-74,-81,-87,-86,-85,-83,-91,-85,-97,-99,0,0,K-01
-76,-77,-74,-81,-87,-86,-85,-83,-91,-85,-98,-99,0,0,K-01
-76,-77,-74,-81,-87,-86,-85,-95,-91,-85,-98,-99,0,0,K-01
-76,-77,-74,-87,-87,-86,-85,-95,-91,-85,-98,-99,0,0,K-01
-76,-77,-74,-87,-87,-83,-85,-95,-91,-85,-98,-99,0,0,K-01
-76,-77,-74,-87,-87,-83,-85,-95,-91,-81,-98,-99,0,0,K-01
-76,-77,-73,-87,-87,-83,-85,-95,-91,-81,-98,-99,0,0,K-01
-76,-79,-73,-87,-87,-83,-85,-95,-91,-81,-98,-99,0,0,K-01
-76,-79,-73,-87,-87,-83,-85,-95,-91,-81,-98,-99,0,0,K-01
-87,-79,-73,-87,-87,-83,-85,-95,-91,-81,-98,-99,0,0,K-01
-87,-79,-73,-87,-87,-83,-85,-95,-91,-81,-98,-99,0,0,K-01
-87,-79,-73,-87,-87,-83,-85,-95,-91,-81,-98,-99,0,0,K-01
-87,-79,-73,-87,-87,-83,-85,-95,-91,-81,-93,-99,0,0,K-01
-87,-79,-73,-87,-87,-83,-85,-95,-92,-81,-93,-99,0,0,K-01
-87,-79,-73,-87,-87,-83,-85,-95,-92,-81,-93,-99,0,0,K-01
-87,-79,-73,-87,-87,-84,-85,-95,-92,-81,-93,-99,0,0,K-01
-87,-79,-73,-87,-87,-84,-85,-99,-92,-81,-93,-99,0,0,K-01
-87,-79,-73,-87,-87,-84,-85,-99,-92,-81,-93,-99,0,0,K-01
-87,-79,-73,-87,-87,-84,-85,-99,-92,-81,-93,-99,0,0,K-01
-89,-79,-73,-87,-87,-84,-85,-99,-92,-81,-93,-99,0,0,K-01
-89,-79,-73,-87,-82,-84,-85,-99,-92,-81,-93,-99,0,0,K-01
-89,-85,-73,-87,-82,-84,-85,-99,-92,-81,-93,-99,0,0,K-01
-89,-85,-73,-87,-82,-84,-85,-99,-92,-81,-90,-99,0,0,K-01
-89,-85,-73,-87,-82,-84,-88,-99,-92,-81,-90,-99,0,0,K-01
-89,-85,-73,-87,-82,-84,-88,-99,-89,-81,-90,-99,0,0,K-01
-89,-85,-73,-82,-82,-84,-88,-99,-89,-81,-90,-99,0,0,K-01
-89,-85,-73,-82,-82,-81,-88,-99,-89,-81,-90,-99,0,0,K-01
-89,-85,-73,-82,-82,-81,-88,-79,-89,-81,-90,-99,0,0,K-01
-89,-85,-73,-82,-82,-81,-88,-79,-89,-85,-90,-99,0,0,K-01
-89,-85,-74,-82,-82,-81,-88,-79,-89,-85,-90,-99,0,0,K-01
-81,-85,-74,-82,-82,-81,-88,-79,-89,-85,-90,-99,0,0,K-01
-81,-85,-74,-82,-81,-81,-88,-79,-89,-85,-90,-99,0,0,K-01
