-82,-86,-83,-83,-86,-80,-95,-84,-96,-85,-92,-99,0,0,K-01
-82,-82,-83,-83,-86,-80,-95,-84,-96,-85,-92,-99,0,0,K-01
-82,-82,-83,-86,-86,-80,-95,-84,-96,-85,-92,-99,0,0,K-01
-82,-82,-83,-86,-92,-80,-95,-84,-96,-85,-92,-99,0,0,K-01
-82,-82,-83,-86,-92,-80,-95,-84,-96,-85,-92,-99,0,0,K-01
-82,-82,-83,-86,-92,-80,-95,-84,-95,-85,-92,-99,0,0,K-01
-82,-82,-83,-86,-92,-80,-95,-84,-95,-85,-92,-99,0,0,K-01
-82,-82,-83,-86,-92,-84,-95,-84,-95,-85,-92,-99,0,0,K-01
-82,-82,-83,-86,-92,-84,-95,-84,-95,-85,-92,-99,0,0,K-01
-82,-82,-81,-86,-92,-84,-95,-84,-95,-85,-92,-99,0,0,K-01
-85,-82,-81,-86,-92,-84,-95,-84,-95,-85,-92,-99,0,0,K-01
-85,-82,-81,-86,-92,-84,-95,-84,-95,-85,-92,-96,0,0,K-01
-85,-82,-81,-86,-92,-84,-95,-84,-95,-85,-92,-96,0,0,K-01
-85,-83,-81,-86,-92,-84,-95,-84,-95,-85,-92,-96,0,0,K-01
-85,-83,-81,-85,-92,-84,-95,-84,-95,-85,-92,-96,0,0,K-01
-85,-83,-81,-85,-93,-84,-95,-84,-95,-85,-92,-96,0,0,K-01
-85,-83,-81,-85,-93,-91,-95,-84,-95,-85,-92,-96,0,0,K-01
-85,-83,-81,-85,-93,-91,-95,-95,-95,-85,-92,-96,0,0,K-01
-85,-83,-81,-85,-93,-91,-95,-95,-95,-85,-92,-96,0,0,K-01
-85,-83,-83,-85,-93,-91,-95,-95,-95,-85,-92,-96,0,0,K-01
-85,-84,-83,-85,-93,-91,-95,-95,-95,-85,-92,-96,0,0,K-01
-85,-84,-83,-91,-93,-91,-95,-95,-95,-85,-92,-96,0,0,K-01
-85,-84,-83,-91,-93,-88,-95,-95,-95,-85,-92,-96,0,0,K-01
-85,-84,-83,-91,-86,-88,-95,-95,-95,-85,-92,-96,0,0,K-01
-85,-84,-83,-91,-86,-88,-95,-86,-95,-85,-92,-96,0,0,K-01
-85,-84,-79,-91,-86,-88,-95,-86,-95,-85,-92,-96,0,0,K-01
-75,-84,-79,-91,-86,-88,-95,-86,-95,-85,-92,-96,0,0,K-01
-75,-85,-79,-91,-86,-88,-95,-86,-95,-85,-92,-96,0,0,K-01
-75,-85,-79,-91,-86,-88,-95,-86,-95,-85,-92,-96,0,0,K-01
-75,-85,-79,-91,-86,-88,-95,-86,-92,-85,-92,-96,0,0,K-01
-75,-85,-79,-92,-86,-88,-95,-86,-92,-85,-92,-96,0,0,K-01
-75,-85,-79,-92,-84,-88,-95,-86,-92,-85,-92,-96,0,0,K-01
-75,-85,-79,-92,-84,-88,-95,-83,-92,-85,-92,-96,0,0,K-01
-75,-85,-79,-92,-84,-88,-95,-83,-92,-85,-92,-96,0,0,K-01
-75,-85,-79,-92,-84,-88,-95,-83,-92,-85,-98,-96,0,0,K-01
-75,-85,-79,-92,-84,-88,-95,-83,-92,-85,-98,-96,0,0,K-01
-75,-85,-80,-92,-84,-88,-95,-83,-92,-85,-98,-96,0,0,K-01
-75,-83,-80,-92,-84,-88,-95,-83,-92,-85,-98,-96,0,0,K-01
-75,-83,-80,-92,-84,-88,-95,-83,-92,-85,-92,-96,0,0,K-01
-75,-83,-80,-83,-84,-88,-95,-83,-92,-85,-92,-96,0,0,K-01
-75,-83,-80,-83,-84,-88,-95,-83,-92,-85,-92,-96,0,0,K-01
-75,-83,-80,-83,-84,-88,-95,-86,-92,-85,-92,-96,0,0,K-01
-75,-83,-80,-83,-84,-83,-95,-86,-92,-85,-92,-96,0,0,K-01
-75,-83,-80,-83,-85,-83,-95,-86,-92,-85,-92,-96,0,0,K-01
-78,-83,-80,-83,-85,-83,-95,-86,-92,-85,-92,-96,0,0,K-01
-78,-83,-83,-83,-85,-83,-95,-86,-92,-85,-92,-96,0,0,K-01
-78,-83,-83,-83,-85,-83,-95,-86,-92,-85,-92,-95,0,0,K-01
-78,-86,-83,-83,-85,-83,-95,-86,-92,-85,-92,-95,0,0,K-01
-78,-86,-83,-86,-85,-83,-95,-86,-92,-85,-92,-95,0,0,K-01
-78,-86,-83,-86,-92,-83,-95,-86,-92,-85,-92,-95,0,0,K-01
-78,-86,-83,-86,-92,-83,-95,-86,-92,-85,-92,-95,0,0,K-01
-78,-86,-83,-86,-92,-83,-95,-86,-92,-85,-92,-95,0,0,K-01
-78,-86,-83,-86,-92,-83,-95,-86,-92,-85,-92,-99,0,0,K-01
-78,-86,-83,-86,-92,-96,-95,-86,-92,-85,-92,-99,0,0,K-01
-78,-83,-83,-86,-92,-96,-95,-86,-92,-85,-92,-99,0,0,K-01
-78,-83,-83,-86,-92,-96,-95,-86,-92,-85,-92,-99,0,0,K-01
-78,-83,-83,-86,-92,-96,-95,-95,-92,-85,-92,-99,0,0,K-01
-78,-83,-83,-87,-92,-96,-95,-95,-92,-85,-92,-99,0,0,K-01
-78,-83,-83,-87,-92,-96,-95,-95,-92,-85,-92,-99,0,0,K-01
-78,-83,-82,-87,-92,-96,-95,-95,-92,-85,-92,-99,0,0,K-01
-83,-83,-82,-87,-92,-96,-95,-95,-92,-85,-92,-99,0,0,K-01
-83,-83,-82,-87,-92,-96,-95,-95,-92,-85,-99,-99,0,0,K-01
-83,-83,-82,-87,-92,-96,-95,-95,-91,-85,-99,-99,0,0,K-01
-83,-85,-82,-87,-92,-96,-95,-95,-91,-85,-99,-99,0,0,K-01
-83,-85,-82,-89,-92,-96,-95,-95,-91,-85,-99,-99,0,0,K-01
-83,-85,-82,-89,-92,-87,-95,-95,-91,-85,-99,-99,0,0,K-01
-83,-85,-82,-89,-92,-87,-95,-87,-91,-85,-99,-99,0,0,K-01
-83,-85,-82,-89,-85,-87,-95,-87,-91,-85,-99,-99,0,0,K-01
-75,-85,-82,-89,-85,-87,-95,-87,-91,-85,-99,-99,0,0,K-01
-75,-85,-82,-89,-85,-87,-95,-87,-91,-85,-98,-99,0,0,K-01
-75,-85,-91,-89,-85,-87,-95,-87,-91,-85,-98,-99,0,0,K-01
-75,-85,-81,-89,-85,-87,-95,-87,-91,-85,-98,-99,0,0,K-01
-75,-85,-81,-89,-85,-87,-95,-87,-91,-85,-98,-99,0,0,K-01
-75,-85,-81,-82,-85,-87,-95,-87,-91,-85,-98,-99,0,0,K-01
-75,-85,-81,-82,-86,-87,-95,-87,-91,-85,-98,-99,0,0,K-01
-75,-85,-81,-82,-86,-87,-95,-87,-91,-85,-98,-99,0,0,K-01
-75,-85,-81,-82,-86,-86,-95,-87,-91,-85,-98,-99,0,0,K-01
-75,-85,-81,-82,-86,-86,-95,-87,-91,-85,-92,-99,0,0,K-01
-78,-85,-81,-82,-86,-86,-95,-87,-91,-85,-92,-99,0,0,K-01
-78,-85,-81,-82,-86,-86,-95,-87,-91,-85,-92,-97,0,0,K-01
-78,-85,-83,-82,-86,-86,-95,-87,-91,-85,-92,-97,0,0,K-01
-78,-85,-83,-82,-86,-86,-95,-87,-91,-85,-92,-97,0,0,K-01
-78,-85,-83,-82,-86,-86,-95,-87,-91,-85,-92,-97,0,0,K-01
-78,-85,-83,-83,-86,-86,-95,-87,-91,-85,-92,-97,0,0,K-01
-78,-85,-83,-83,-86,-86,-98,-87,-91,-85,-92,-97,0,0,K-01
-78,-85,-83,-83,-86,-88,-98,-87,-91,-85,-92,-97,0,0,K-01
-78,-85,-83,-83,-86,-88,-98,-87,-91,-85,-92,-97,0,0,K-01
-78,-85,-83,-83,-86,-88,-98,-85,-91,-85,-92,-97,0,0,K-01
-78,-85,-83,-83,-86,-88,-98,-85,-91,-85,-92,-97,0,0,K-01
-79,-85,-83,-83,-86,-88,-98,-85,-91,-85,-92,-97,0,0,K-01
-79,-85,-84,-83,-86,-88,-98,-85,-91,-85,-92,-97,0,0,K-01
-79,-85,-84,-83,-86,-88,-98,-85,-91,-85,-92,-98,0,0,K-01
-79,-85,-84,-83,-86,-88,-97,-85,-91,-85,-92,-98,0,0,K-01
-79,-84,-84,-83,-86,-88,-97,-85,-91,-85,-92,-98,0,0,K-01
-79,-84,-84,-83,-90,-88,-97,-85,-91,-85,-92,-98,0,0,K-01
-79,-84,-84,-83,-90,-88,-97,-85,-96,-85,-92,-98,0,0,K-01
-79,-84,-84,-83,-90,-88,-97,-85,-96,-85,-92,-98,0,0,K-01
-79,-84,-84,-85,-90,-88,-97,-85,-96,-85,-92,-98,0,0,K-01
-79,-84,-84,-85,-90,-88,-97,-84,-96,-85,-92,-98,0,0,K-01
-79,-84,-84,-85,-90,-84,-97,-84,-96,-85,-92,-98,0,0,K-01
-78,-84,-84,-85,-90,-84,-97,-84,-96,-85,-92,-98,0,0,K-01
-78,-84,-81,-85,-90,-84,-97,-84,-96,-85,-92,-98,0,0,K-01
-78,-84,-81,-85,-90,-84,-97,-84,-96,-85,-92,-100,0,0,K-01
-78,-84,-81,-85,-90,-84,-97,-84,-99,-85,-92,-100,0,0,K-01
-78,-84,-81,-85,-90,-84,-97,-84,-99,-85,-92,-100,0,0,K-01
-78,-83,-81,-85,-90,-84,-97,-84,-99,-85,-92,-100,0,0,K-01
-78,-83,-81,-86,-90,-84,-97,-84,-99,-85,-92,-100,0,0,K-01
-78,-83,-81,-86,-90,-84,-97,-83,-99,-85,-92,-100,0,0,K-01
-78,-83,-81,-86,-90,-86,-97,-83,-99,-85,-92,-100,0,0,K-01
-78,-83,-81,-86,-91,-86,-97,-83,-99,-85,-92,-100,0,0,K-01
-86,-83,-81,-86,-91,-86,-97,-83,-99,-85,-92,-100,0,0,K-01
-86,-83,-81,-86,-91,-86,-97,-83,-99,-85,-92,-101,0,0,K-01
-86,-83,-81,-86,-91,-86,-97,-83,-99,-85,-92,-101,0,0,K-01
-86,-83,-81,-86,-91,-86,-97,-83,-99,-85,-92,-101,0,0,K-01
-86,-83,-82,-86,-91,-86,-97,-83,-99,-85,-92,-101,0,0,K-01
-86,-83,-82,-86,-91,-86,-97,-83,-95,-85,-92,-101,0,0,K-01
-86,-83,-82,-88,-91,-86,-97,-83,-95,-85,-92,-101,0,0,K-01
-86,-83,-82,-88,-91,-86,-97,-83,-95,-85,-99,-101,0,0,K-01
-86,-83,-82,-88,-85,-86,-97,-83,-95,-85,-99,-101,0,0,K-01
-86,-83,-82,-88,-85,-95,-97,-83,-95,-85,-99,-101,0,0,K-01
-86,-83,-82,-88,-85,-95,-97,-87,-95,-85,-99,-101,0,0,K-01
-76,-83,-82,-88,-85,-95,-97,-87,-95,-85,-99,-101,0,0,K-01
-76,-83,-80,-88,-85,-95,-97,-87,-95,-85,-99,-101,0,0,K-01
-76,-85,-80,-88,-85,-95,-97,-87,-95,-85,-99,-101,0,0,K-01
-76,-85,-80,-88,-85,-95,-97,-87,-96,-85,-99,-101,0,0,K-01
