rssi0,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8,rssi9,rssi10,rssi11,x,y,label
-70,-76,-81,-95,-85,-87,-96,-86,-94,-89,-94,-101,0,0,K-01
-70,-76,-81,-95,-85,-87,-96,-86,-94,-89,-94,-101,0,0,K-01
-70,-76,-81,-95,-85,-87,-96,-87,-94,-89,-94,-101,0,0,K-01
-70,-76,-83,-95,-85,-87,-96,-87,-94,-89,-94,-101,0,0,K-01
-70,-78,-83,-95,-85,-87,-96,-87,-94,-89,-94,-101,0,0,K-01
-70,-78,-83,-95,-85,-87,-96,-87,-94,-89,-90,-101,0,0,K-01
-70,-78,-83,-95,-85,-87,-96,-87,-91,-89,-90,-101,0,0,K-01
-70,-78,-83,-95,-85,-87,-91,-87,-91,-89,-90,-101,0,0,K-01
-76,-78,-83,-95,-85,-87,-91,-87,-91,-89,-90,-101,0,0,K-01
-76,-78,-83,-95,-85,-88,-91,-87,-91,-89,-90,-101,0,0,K-01
-76,-78,-83,-95,-85,-88,-91,-87,-91,-89,-90,-101,0,0,K-01
-76,-78,-83,-95,-85,-88,-91,-87,-91,-89,-90,-100,0,0,K-01
-98,-78,-83,-95,-85,-88,-91,-87,-91,-89,-90,-100,0,0,K-01
-98,-78,-84,-95,-85,-88,-91,-87,-91,-89,-90,-100,0,0,K-01
-98,-78,-89,-95,-85,-88,-91,-87,-91,-89,-90,-100,0,0,K-01
-98,-78,-89,-90,-85,-88,-91,-87,-91,-89,-90,-100,0,0,K-01
-98,-78,-89,-90,-85,-88,-90,-87,-91,-89,-90,-100,0,0,K-01
-98,-78,-89,-90,-85,-88,-90,-80,-91,-89,-90,-100,0,0,K-01
-98,-78,-89,-90,-85,-88,-90,-80,-91,-89,-90,-100,0,0,K-01
-98,-79,-89,-90,-85,-88,-90,-80,-91,-89,-90,-100,0,0,K-01
-98,-79,-89,-90,-85,-88,-90,-80,-90,-89,-90,-100,0,0,K-01
-98,-79,-89,-90,-85,-88,-90,-80,-90,-83,-90,-100,0,0,K-01
-98,-79,-89,-90,-85,-88,-90,-80,-90,-83,-91,-100,0,0,K-01
-98,-79,-89,-90,-85,-88,-90,-80,-90,-83,-91,-97,0,0,K-01
-73,-79,-89,-90,-85,-88,-90,-80,-90,-83,-91,-97,0,0,K-01
-73,-79,-89,-90,-85,-86,-90,-80,-90,-83,-91,-97,0,0,K-01
-73,-79,-89,-90,-88,-86,-90,-80,-90,-83,-91,-97,0,0,K-01
-73,-79,-84,-90,-88,-86,-90,-80,-90,-83,-91,-97,0,0,K-01
-73,-79,-84,-88,-88,-86,-90,-80,-90,-83,-91,-97,0,0,K-01
-73,-79,-84,-88,-88,-86,-90,-81,-90,-83,-91,-97,0,0,K-01
-73,-79,-84,-88,-88,-86,-90,-81,-90,-84,-91,-97,0,0,K-01
-73,-79,-84,-88,-88,-86,-90,-81,-90,-84,-92,-97,0,0,K-01
