-79,-84,-76,-88,-87,-85,-89,-80,-89,-93,-96,-100,0,0,K-01
-79,-84,-76,-88,-85,-85,-89,-80,-89,-93,-96,-100,0,0,K-01
-79,-84,-76,-88,-85,-85,-89,-80,-89,-93,-96,-100,0,0,K-01
-79,-84,-76,-88,-85,-85,-89,-80,-89,-93,-94,-100,0,0,K-01
-79,-84,-76,-88,-85,-87,-89,-80,-89,-93,-94,-100,0,0,K-01
-79,-84,-76,-88,-85,-87,-89,-78,-89,-93,-94,-100,0,0,K-01
-79,-84,-76,-88,-85,-87,-89,-78,-89,-93,-94,-100,0,0,K-01
-79,-84,-82,-88,-85,-87,-89,-78,-89,-93,-94,-100,0,0,K-01
-79,-90,-82,-88,-85,-87,-89,-78,-89,-93,-94,-100,0,0,K-01
-79,-90,-82,-88,-99,-87,-89,-78,-89,-93,-94,-100,0,0,K-01
-79,-90,-82,-88,-99,-87,-89,-78,-96,-93,-94,-100,0,0,K-01
-79,-90,-82,-88,-99,-92,-89,-78,-96,-93,-94,-100,0,0,K-01
-79,-90,-82,-88,-99,-92,-89,-78,-96,-93,-94,-100,0,0,K-01
-79,-90,-82,-92,-99,-92,-89,-78,-96,-93,-94,-100,0,0,K-01
-79,-90,-82,-92,-99,-92,-89,-78,-96,-93,-96,-100,0,0,K-01
-79,-90,-82,-92,-99,-92,-89,-79,-96,-93,-96,-100,0,0,K-01
-79,-92,-82,-92,-99,-92,-89,-79,-96,-93,-96,-100,0,0,K-01
-79,-92,-82,-92,-84,-92,-89,-79,-96,-93,-96,-100,0,0,K-01
-78,-92,-82,-92,-84,-92,-89,-79,-96,-93,-96,-100,0,0,K-01
-78,-92,-82,-92,-84,-92,-89,-79,-96,-89,-96,-100,0,0,K-01
-78,-92,-82,-92,-84,-92,-89,-82,-96,-89,-96,-100,0,0,K-01
-78,-92,-82,-92,-84,-87,-89,-82,-96,-89,-96,-100,0,0,K-01
-78,-92,-82,-87,-84,-87,-89,-82,-96,-89,-96,-100,0,0,K-01
-78,-92,-82,-87,-84,-87,-89,-82,-96,-89,-98,-100,0,0,K-01
-78,-81,-82,-87,-84,-87,-89,-82,-96,-89,-98,-100,0,0,K-01
-78,-81,-76,-87,-84,-87,-89,-82,-96,-89,-98,-100,0,0,K-01
-78,-81,-76,-87,-84,-87,-89,-82,-89,-89,-98,-100,0,0,K-01
-78,-81,-76,-87,-84,-87,-89,-82,-89,-97,-98,-100,0,0,K-01
-78,-81,-76,-87,-84,-87,-89,-82,-89,-97,-96,-100,0,0,K-01
-78,-81,-76,-87,-84,-83,-89,-82,-89,-97,-96,-100,0,0,K-01
-78,-81,-76,-87,-84,-83,-89,-82,-89,-97,-96,-100,0,0,K-01
-78,-81,-76,-88,-84,-83,-89,-82,-89,-97,-96,-100,0,0,K-01
-78,-81,-76,-88,-87,-83,-89,-82,-89,-97,-96,-100,0,0,K-01
-78,-81,-76,-88,-87,-83,-89,-81,-89,-97,-96,-100,0,0,K-01
-78,-81,-76,-88,-87,-83,-88,-81,-89,-97,-96,-100,0,0,K-01
-78,-81,-76,-88,-87,-83,-88,-81,-89,-97,-96,-100,0,0,K-01
-78,-81,-76,-88,-87,-83,-88,-81,-89,-94,-96,-100,0,0,K-01
-78,-81,-76,-88,-87,-83,-88,-81,-89,-94,-96,-100,0,0,K-01
-78,-86,-76,-88,-87,-83,-88,-81,-89,-94,-96,-100,0,0,K-01
-78,-86,-76,-88,-87,-83,-88,-81,-89,-94,-96,-100,0,0,K-01
-78,-86,-76,-88,-87,-83,-88,-81,-89,-94,-94,-100,0,0,K-01
-85,-86,-76,-88,-87,-83,-88,-81,-89,-94,-94,-100,0,0,K-01
-85,-86,-76,-92,-87,-83,-88,-81,-89,-94,-94,-100,0,0,K-01
-85,-86,-76,-92,-87,-95,-88,-81,-89,-94,-94,-100,0,0,K-01
-85,-86,-76,-92,-87,-95,-88,-79,-89,-94,-94,-100,0,0,K-01
-85,-86,-76,-92,-87,-95,-90,-79,-89,-94,-94,-100,0,0,K-01
-85,-84,-76,-92,-87,-95,-90,-79,-89,-94,-94,-100,0,0,K-01
-85,-84,-76,-92,-87,-95,-90,-79,-89,-94,-94,-101,0,0,K-01
-85,-84,-76,-92,-87,-95,-90,-79,-89,-94,-94,-101,0,0,K-01
-85,-84,-84,-92,-87,-95,-90,-79,-89,-94,-94,-101,0,0,K-01
-85,-84,-84,-92,-87,-95,-90,-79,-89,-91,-94,-101,0,0,K-01
-87,-84,-84,-92,-87,-95,-90,-79,-89,-91,-94,-101,0,0,K-01
-87,-84,-84,-92,-87,-95,-90,-79,-89,-91,-95,-101,0,0,K-01
-87,-84,-84,-92,-87,-80,-90,-79,-89,-91,-95,-101,0,0,K-01
-87,-84,-84,-92,-87,-80,-90,-76,-89,-91,-95,-101,0,0,K-01
-87,-82,-84,-92,-87,-80,-90,-76,-89,-91,-95,-101,0,0,K-01
-87,-82,-84,-92,-87,-80,-90,-76,-89,-91,-95,-101,0,0,K-01
-87,-82,-85,-92,-87,-80,-90,-76,-89,-91,-95,-101,0,0,K-01
-87,-82,-85,-92,-87,-80,-90,-76,-89,-98,-95,-101,0,0,K-01
-87,-82,-85,-92,-87,-80,-90,-76,-89,-98,-95,-101,0,0,K-01
-87,-82,-85,-92,-87,-80,-90,-76,-90,-98,-95,-101,0,0,K-01
-84,-82,-85,-92,-87,-80,-90,-76,-90,-98,-95,-101,0,0,K-01
-84,-82,-85,-92,-87,-80,-90,-79,-90,-98,-95,-101,0,0,K-01
-84,-82,-85,-92,-87,-80,-90,-79,-90,-98,-95,-101,0,0,K-01
-84,-82,-85,-88,-87,-80,-90,-79,-90,-98,-95,-101,0,0,K-01
-84,-82,-85,-88,-87,-80,-90,-79,-90,-98,-96,-101,0,0,K-01
-84,-82,-76,-88,-87,-80,-90,-79,-90,-98,-96,-101,0,0,K-01
-84,-86,-76,-88,-87,-80,-90,-79,-90,-98,-96,-101,0,0,K-01
-84,-86,-76,-88,-87,-80,-90,-79,-90,-98,-96,-101,0,0,K-01
-84,-86,-76,-88,-87,-80,-90,-79,-93,-98,-96,-101,0,0,K-01
-84,-86,-76,-88,-87,-80,-90,-79,-93,-92,-96,-101,0,0,K-01
-78,-86,-76,-88,-87,-80,-90,-79,-93,-92,-96,-101,0,0,K-01
